lsoa.code,lsoa.popn
E01027094,1555
E01027095,1455
E01027107,1269
E01027108,1315
E01027109,1266
E01032969,1293
E01032970,1487
E01032971,1081
E01027123,1589
E01027124,2192
E01027125,1807
E01027126,2118
E01027079,1767
E01027080,1960
E01027087,1180
E01027088,1290
E01027089,2091
E01027081,1455
E01027082,1610
E01027083,1419
E01027127,1872
E01027128,1729
E01027105,2140
E01027106,1961
E01027111,2125
E01027112,2138
E01027104,2358
E01027110,1732
E01027113,2177
E01027115,1168
E01027116,2198
E01027117,1407
E01027096,1192
E01027097,1370
E01027098,1222
E01027099,1462
E01027122,1184
E01027100,1607
E01027114,1599
E01027130,1828
E01027131,2022
E01027084,1467
E01027085,1285
E01027086,1672
E01027120,1350
E01027121,1457
E01027091,1872
E01027092,1505
E01027101,2439
E01027102,1661
E01027119,1711
E01032972,1440
E01032973,1727
E01032974,1296
E07000154,212492
E01027145,1400
E01027148,1457
E01027149,1456
E01027232,2546
E01027218,1564
E01027219,1709
E01027221,1742
E01027222,1263
E01027143,1290
E01027144,1504
E01027146,1494
E01027147,1678
E01027195,1579
E01027245,1627
E01027247,1574
E01027248,1542
E01027249,1830
E01027174,1321
E01027175,1542
E01027178,2045
E01027200,1470
E01027246,1861
E01027171,1442
E01027172,1582
E01027182,1436
E01027183,1358
E01027196,1545
E01027197,1405
E01027198,1570
E01027199,1404
E01027190,1530
E01027191,1781
E01027193,1437
E01027194,1350
E01027192,1397
E01027229,1562
E01027230,1546
E01027231,1789
E01027179,1867
E01027180,1539
E01027181,1651
E01027140,1246
E01027142,1367
E01027176,1507
E01027177,1547
E01027168,1667
E01027169,1649
E01027170,1566
E01027173,1615
E01027136,1837
E01027186,1758
E01027188,1814
E01027220,1324
E01027208,1464
E01027209,1196
E01027211,1385
E01027212,1410
E01027184,1561
E01027185,1506
E01027187,1327
E01027189,1628
E01027137,1370
E01027138,1492
E01027139,1484
E01027141,1457
E01027259,1574
E01027239,1693
E01027241,1743
E01027242,1577
E01027243,1541
E01027244,1634
E01027213,1545
E01027214,1549
E01027216,1610
E01027240,1328
E01027207,1370
E01027210,1142
E01027215,1459
E01027217,2132
E01027255,1351
E01027256,1489
E01027258,1429
E01027260,1423
E01027152,1750
E01027153,2020
E01027154,1771
E01032978,1383
E01032979,1307
E01027132,2037
E01027133,1710
E01027134,1777
E01027135,1790
E01027155,2213
E01027225,1661
E01027227,1594
E01027228,1920
E01027151,1634
E01027236,1580
E01027237,2017
E01027238,1956
E01027223,1994
E01027224,1728
E01027226,1782
E01027257,1554
E01027233,1332
E01027234,1403
E01027235,1471
E01027252,1555
E01027156,1265
E01027159,1270
E01027160,1831
E01027161,1564
E01027158,1468
E01027201,2077
E01027202,1552
E01032980,1446
E01032981,1519
E01027250,1371
E01027253,1832
E01027254,1772
E01032975,1724
E01032976,1249
E01032977,1792
E01027162,1564
E01027163,1405
E01027164,1518
E01027165,1336
E01027166,1620
E01027167,1406
E01027203,1617
E01027204,1712
E01027205,2252
E01027206,2940
E07000155,85446
E01027282,1641
E01027283,1605
E01027285,1710
E01027286,1545
E01027287,1639
E01027273,1758
E01027274,1574
E01027275,1432
E01027308,1590
E01027263,1789
E01027279,1644
E01027284,2001
E01027294,1881
E01032982,1281
E01032983,1546
E01032984,1615
E01032985,1557
E01027262,1609
E01027277,1844
E01027289,1672
E01027300,1413
E01027303,1463
E01027297,1687
E01027298,1306
E01027299,1493
E01027301,2174
E01027302,1448
E01027291,1480
E01027292,1148
E01027293,1201
E01027304,1742
E01027305,1888
E01027261,2038
E01027295,2175
E01027306,1718
E01027276,2527
E01027280,2434
E01027281,1704
E01027307,2043
E01027265,1489
E01027266,1351
E01027270,1675
E01027271,1574
E01027272,1589
E01027264,1475
E01027267,1185
E01027268,1273
E01027269,1471
E01027288,2126
E01027290,2226
E01027296,1997
E07000156,75637
E01027326,1486
E01027327,1483
E01027328,1346
E01027338,2263
E01027330,1678
E01027331,1396
E01027332,1500
E01027333,2366
E01027334,1386
E01027343,1482
E01027344,1380
E01027345,1370
E01027346,1479
E01027347,1940
E01027313,1643
E01027314,1948
E01027315,2285
E01027316,1512
E01027339,1355
E01027340,1478
E01027341,1540
E01027342,1467
E01027349,1588
E01027350,1443
E01027351,1564
E01027352,1441
E01027309,1503
E01027310,1518
E01027311,1325
E01027312,1424
E01027317,1510
E01027318,1503
E01027319,1537
E01027320,2173
E01027321,1591
E01027322,1160
E01027323,1483
E01027324,1185
E01027325,1557
E01027329,1750
E01027353,1729
E01027335,1475
E01027336,1480
E01027337,1797
E01027348,2067
E01027354,2392
E01027355,1659
E07000170,119522
E01027979,1514
E01027980,1556
E01027981,1561
E01027983,1516
E01027970,1402
E01027971,1387
E01027982,1438
E01027984,1492
E01027966,1401
E01027986,1341
E01027987,1816
E01027990,1831
E01027967,1677
E01027972,2237
E01027977,1928
E01027978,1846
E01027985,1861
E01027964,1540
E01027965,1439
E01027968,1247
E01027974,1674
E01027976,1612
E01027969,1405
E01027975,1659
E01027988,1584
E01027989,1598
E01027991,1251
E01027992,2204
E01027949,1557
E01027951,1600
E01027953,1499
E01027954,1647
E01027973,1715
E01027952,1874
E01027955,1270
E01027956,1506
E01027958,1436
E01027947,1684
E01027948,1874
E01027950,2000
E01027957,1264
E01027959,1486
E01027995,1574
E01027996,2039
E01027997,1662
E01027998,1839
E01027960,1649
E01027961,1846
E01027962,1502
E01027963,1758
E01027945,1706
E01027946,1452
E01027993,1523
E01027994,1426
E01027929,2424
E01027931,2013
E01027934,1385
E01027935,1272
E01027936,1485
E01027927,2048
E01027928,1881
E01027932,2158
E01027933,1483
E01027937,1349
E01027925,1866
E01027938,1324
E01027940,1333
E01027943,1382
E01027944,1530
E01027926,1448
E01027930,1559
E01027939,1516
E01027941,1307
E01027942,1354
E07000171,113003
E01028000,2224
E01028024,1841
E01028025,1514
E01028026,1534
E01028027,1475
E01028028,1596
E01027999,2288
E01028005,1883
E01028031,1091
E01028032,1373
E01028035,2285
E01028023,2290
E01028034,2421
E01028036,3122
E01028001,1292
E01028002,1423
E01028003,1383
E01028004,1523
E01028029,1178
E01028030,1298
E01028013,1824
E01028014,1511
E01028015,1489
E01028016,1337
E01028046,1558
E01028047,2233
E01028048,1664
E01028049,1712
E01028050,1917
E01028008,1395
E01028009,1396
E01028010,1367
E01028011,1593
E01028012,1359
E01028022,1509
E01028055,1509
E01028056,1249
E01028058,1821
E01028059,1837
E01028017,1290
E01028018,1475
E01028019,1451
E01028020,1850
E01028021,1513
E01028057,1256
E01028065,1747
E01028066,1708
E01028068,1810
E01028060,1692
E01028061,1492
E01028062,1953
E01028067,1514
E01028040,1025
E01028041,1067
E01028043,1452
E01028063,1782
E01028064,1479
E01028006,1367
E01028007,1117
E01028033,2299
E01028037,1663
E01028038,1451
E01028039,1163
E01028051,1523
E01028052,1658
E01028053,1519
E01028054,1489
E01028042,1438
E01028044,1529
E01028045,1917
E07000172,109749
E01028092,1314
E01028093,1005
E01028107,1567
E01028108,1482
E01028114,1496
E01028110,1470
E01028111,1431
E01028112,1549
E01028113,1487
E01028109,1708
E01028115,1501
E01028116,1561
E01028117,1542
E01028118,1640
E01028102,1373
E01028103,1145
E01028104,1451
E01028122,1586
E01028123,1908
E01028124,1525
E01028087,1592
E01028088,1472
E01028089,1340
E01028090,1383
E01028091,1480
E01028125,1633
E01028126,1445
E01028127,1713
E01028134,1468
E01028076,1238
E01028077,1462
E01028078,1601
E01028079,1372
E01028084,1803
E01028128,1738
E01028129,1496
E01028130,1758
E01028131,1494
E01028132,1056
E01028133,1464
E01028073,1524
E01028074,1609
E01028075,1676
E01028085,2038
E01028086,1517
E01028080,1793
E01028081,1166
E01028082,1259
E01028083,1311
E01028097,1450
E01028098,1775
E01028099,1581
E01028100,1677
E01028101,1432
E01028069,1185
E01028070,1142
E01028094,1774
E01028095,1451
E01028096,1823
E01028135,1399
E01028136,1716
E01028137,2498
E01028138,1202
E01028139,1449
E01028105,1237
E01028106,1460
E01028119,2192
E01028120,1592
E01028121,1480
E01033412,2377
E01033413,2215
E07000173,113741
E01028189,2310
E01028198,1393
E01028199,1456
E01028200,1616
E01028201,1162
E01028150,1357
E01028151,1164
E01028152,1540
E01028153,1288
E01028154,1739
E01028213,1867
E01028143,1291
E01028205,1269
E01028206,1462
E01028207,1318
E01028208,1105
E01028173,1038
E01028174,1566
E01028175,1798
E01028209,1454
E01028144,1586
E01028165,1477
E01028166,1707
E01028167,1856
E01028179,1450
E01028180,1479
E01028181,1362
E01028182,1600
E01028183,1255
E01028148,1985
E01028149,1631
E01028178,2151
E01028176,1548
E01028177,1557
E01028214,1458
E01028215,1346
E01028216,1291
E01028217,1327
E01028218,1504
E01028193,1356
E01028194,1495
E01028195,1403
E01028196,1425
E01028197,1381
E01028204,1340
E01028172,1143
E01028190,1600
E01028202,1462
E01028203,1391
E01028212,1626
E01028168,1320
E01028169,1457
E01028170,1438
E01028171,1453
E01028191,1831
E01028192,1564
E01028160,1523
E01028161,1501
E01028162,1504
E01028163,1485
E01028211,1372
E01028155,1414
E01028156,1303
E01028157,1297
E01028158,1557
E01028159,1308
E01028164,1287
E01028210,1381
E01028184,1160
E01028185,1865
E01028186,1535
E01028187,1431
E01028188,1457
E01028142,1981
E01028146,1511
E01028147,1064
E01032622,1357
E07000174,104551
E01028224,1461
E01028257,1629
E01028258,1646
E01028259,1502
E01028223,1027
E01028225,1572
E01028226,1495
E01028260,1662
E01028251,1646
E01028252,1941
E01028253,1676
E01028277,1208
E01028278,1410
E01028271,1674
E01028279,1375
E01028280,1338
E01028281,1477
E01028283,1850
E01028242,1509
E01028250,1472
E01028272,1664
E01028273,1484
E01028229,1440
E01028232,1508
E01028267,1959
E01028282,1141
E01033392,2223
E01028237,1560
E01028238,1594
E01028239,1603
E01028240,1476
E01028241,2293
E01028243,1826
E01028227,1373
E01028228,1187
E01028247,1690
E01028268,1771
E01028269,1466
E01028284,1659
E01028233,1898
E01028234,1738
E01028274,1399
E01028275,1614
E01028276,1569
E01028230,1432
E01028231,1428
E01028244,1496
E01028245,1310
E01028246,1687
E01028248,1477
E01028249,1341
E01028235,1578
E01028236,1725
E01028262,1492
E01028264,1911
E01028254,1377
E01028256,1613
E01028261,1741
E01028263,1607
E01028219,1385
E01028220,1797
E01028222,1554
E01028255,1311
E01028270,1513
E01033389,1337
E01033390,1557
E01033391,1177
E07000175,114982
E01028301,1938
E01028302,1581
E01028338,1600
E01028339,1797
E01028340,1498
E01028341,1615
E01028313,1992
E01028314,2702
E01028321,1575
E01028322,1960
E01028323,1643
E01028303,1525
E01028312,2262
E01028337,1530
E01028349,1501
E01028350,1172
E01028315,1440
E01028316,1476
E01028317,1641
E01028353,2784
E01028295,2011
E01028297,1941
E01028327,1600
E01028328,1699
E01028329,1687
E01028296,1327
E01028298,1601
E01028299,1284
E01028300,1583
E01028342,1519
E01028343,2053
E01028344,1421
E01028294,1745
E01028304,1465
E01028305,1379
E01028306,1619
E01028307,1270
E01028310,1693
E01028311,1518
E01028345,2147
E01028346,2134
E01028347,1532
E01028348,1477
E01028292,2333
E01028293,1927
E01028333,1349
E01028334,1586
E01028335,1725
E01028308,1605
E01028309,1399
E01028318,1563
E01028319,1919
E01028320,1692
E01028285,1229
E01028286,1248
E01028287,1451
E01028288,1504
E01028289,1316
E01028290,1454
E01028291,1554
E01028325,1206
E01028326,1275
E01028336,1122
E01028352,1220
E01033393,2210
E01033394,1273
E01028330,1628
E01028331,2259
E01028332,1737
E01028351,1261
E07000176,111248
E01028371,2773
E01028403,2189
E01028411,2076
E01028357,1482
E01028358,1327
E01028359,1711
E01028360,1811
E01028361,1406
E01028362,1416
E01028393,1137
E01028394,1489
E01028395,1445
E01028413,1669
E01028414,1575
E01028415,1560
E01028354,1563
E01028355,1525
E01028384,1732
E01028385,1750
E01028386,1653
E01028396,1539
E01028398,1449
E01028399,1385
E01028416,1569
E01028417,1564
E01028418,1505
E01028356,1501
E01028375,1816
E01028376,1586
E01028377,1967
E01028397,1743
E01028363,1493
E01028364,1788
E01028365,1664
E01028391,1972
E01028392,1954
E01028372,1186
E01028373,1402
E01028374,1312
E01028400,1616
E01028401,1307
E01028366,1332
E01028367,1463
E01028368,1490
E01028369,1471
E01028370,1439
E01028402,1884
E01028419,2435
E01028420,1374
E01028404,1594
E01028405,1948
E01028406,1651
E01028407,2030
E01028379,1637
E01028412,1881
E01028421,2227
E01028380,1236
E01028381,1343
E01028382,1433
E01028383,1076
E01028378,1992
E01028387,1748
E01028408,2639
E01028388,1677
E01028389,1449
E01028390,1608
E01028409,1302
E01028410,1282
E06000019,183619
E01013998,1330
E01014051,1717
E01014052,1497
E01014096,1502
E01014041,1511
E01014042,1662
E01014043,1124
E01014044,1475
E01014045,1569
E01014046,1450
E01014047,1442
E01014048,1453
E01013999,1489
E01014017,1476
E01014024,1285
E01014025,1407
E01014055,1581
E01014097,1312
E01014000,1392
E01014001,1431
E01014002,1391
E01014003,1510
E01014004,1417
E01014005,1555
E01014015,1642
E01014008,1592
E01014009,1503
E01014033,1733
E01014034,1510
E01014056,1537
E01014006,1576
E01014012,1670
E01014013,2039
E01014016,1508
E01014100,1549
E01014101,1075
E01014022,2058
E01014023,1761
E01014081,1440
E01014082,1892
E01014027,1252
E01014028,1442
E01014029,1509
E01014030,1388
E01014083,1601
E01014084,1541
E01014085,1422
E01014087,1475
E01014088,1410
E01014089,1478
E01013987,1626
E01013988,1852
E01014007,1732
E01014095,1499
E01013986,1710
E01013989,1573
E01014010,1641
E01014011,1512
E01014086,1451
E01014092,1811
E01014075,1699
E01014076,2191
E01014077,1552
E01014078,1463
E01014090,1490
E01014091,1494
E01014093,1431
E01014094,1519
E01014068,1475
E01014070,2260
E01014072,2069
E01014073,1951
E01014074,1587
E01013996,1549
E01013997,1992
E01014079,1618
E01014080,1383
E01013992,1442
E01013993,1601
E01013994,1572
E01013995,1715
E01014071,1446
E01013990,1749
E01013991,1332
E01014014,1819
E01014054,1352
E01014035,1741
E01014036,1574
E01014037,1457
E01014038,1466
E01014039,1795
E01014040,1595
E01014018,1495
E01014019,1558
E01014020,1569
E01014021,1445
E01014026,2123
E01014059,2014
E01014060,1597
E01014069,1868
E01014098,1562
E01014099,1798
E01014061,1542
E01014062,1625
E01014063,1779
E01014064,1597
E01014065,1465
E01014066,1119
E01014067,1446
E01014031,1564
E01014032,1632
E01014049,1596
E01014050,1768
E01014053,1794
E01014057,1703
E01014058,1593
E06000051,307108
E01028891,1704
E01028892,1394
E01028894,1542
E01028895,1705
E01028896,2080
E01028897,1459
E01028880,1634
E01028881,1264
E01028882,1547
E01028893,1530
E01028899,1519
E01028910,1541
E01028911,1294
E01028912,1176
E01028920,1279
E01028921,1583
E01028925,1464
E01028926,1386
E01028864,1481
E01028865,1730
E01028866,1333
E01028867,1302
E01028872,1628
E01028873,1800
E01028874,1326
E01028875,2531
E01028876,1736
E01028877,1297
E01028878,1565
E01028879,1561
E01028902,1097
E01028903,1267
E01028904,1485
E01028905,1762
E01028909,1430
E01033528,2573
E01028906,1240
E01028907,1731
E01028908,1521
E01028916,1542
E01028917,1517
E01028924,1649
E01028886,1700
E01028887,1372
E01028889,1400
E01028890,1401
E01028868,1566
E01028869,1444
E01028871,1208
E01028885,2934
E01028860,1888
E01028862,1587
E01028863,1406
E01028888,1643
E01028898,1422
E01028913,1542
E01028918,1476
E01028919,1382
E01028927,1056
E01028928,1534
E01028914,1078
E01028915,1365
E01028922,1287
E01028923,1577
E01028861,1238
E01028870,1562
E01028883,1767
E01028884,1523
E01028929,1468
E01028969,1482
E01028970,1331
E01028971,2120
E01028978,1539
E01028979,1236
E01028933,1618
E01028934,1618
E01028956,1541
E01028957,1646
E01028958,1843
E01028932,1914
E01028981,1628
E01028982,1624
E01028983,2026
E01028930,1670
E01028931,2023
E01028944,1670
E01028945,2074
E01028965,1436
E01028966,1265
E01028967,1573
E01028968,1366
E01028988,1669
E01028989,1725
E01028946,2333
E01028972,1724
E01028973,1964
E01028987,2083
E01028941,1904
E01028942,1480
E01028943,2148
E01028951,1529
E01028953,1506
E01028947,1436
E01028948,1467
E01028949,1488
E01028985,1311
E01028938,1665
E01028939,1550
E01028984,1395
E01028986,1517
E01028940,1608
E01028952,1717
E01028962,1667
E01028963,1671
E01028964,1672
E01028974,1758
E01028935,1484
E01028936,2088
E01028937,1503
E01028959,2560
E01028853,1508
E01028854,1518
E01028855,1511
E01028856,1242
E01028857,1718
E01028954,1260
E01028955,1090
E01028975,1775
E01028976,1771
E01028977,1942
E01028826,1655
E01028827,1538
E01028844,2282
E01028845,1935
E01028950,2336
E01028960,1320
E01028961,1692
E01028980,2179
E01028838,1446
E01028839,1324
E01028840,1312
E01028841,1542
E01028850,2256
E01028851,1655
E01028852,1654
E01028991,1236
E01028992,1581
E01033529,1041
E01033530,2017
E01028830,1458
E01028831,1534
